# Results for "node" with Id # 577 for search config "initial" at position: x0: 9.5; y0: 6.03; z0: 0
# time MESH_DISPLACEMENT_X MESH_DISPLACEMENT_Y MESH_VELOCITY_X MESH_VELOCITY_Y
1.560000000000001 -0.08755636130995584 -0.7897874374953034 0.9061858200637352 4.332443652110497
1.580000000000001 -0.05907937958381826 -0.648420049776531 1.9259271405464147 9.678199919607483
1.600000000000001 -0.020164597303199243 -0.39048029048233296 2.0214354948632156 16.08747677668804
1.620000000000001 0.00039296151855334246 -0.02090736672862362 0.13200225040613883 20.96315531253341
1.640000000000001 -0.029062712498917495 0.41124745363029597 -3.0303863776019972 22.421231904252956
1.660000000000001 -0.11357428070755023 0.824010478916213 -5.473050751209131 19.082656030308698
1.680000000000001 -0.20821050640535413 1.1066013034913889 -4.1872290815197175 9.472316766401763
1.700000000000001 -0.2272959824664444 1.1445153628358982 2.049364851344241 -5.455760645901753
1.720000000000001 -0.13671144602722715 0.8788114193448299 7.131363910254011 -21.129005576796565
1.740000000000001 -0.027657369275576063 0.3649286684504273 4.1945341088827615 -30.604310660642287
1.7600000000000011 -0.005302675066175334 -0.22939062862948825 -1.8872818051011466 -29.345171262463445
1.7800000000000011 -0.06666448018742117 -0.7205152050929584 -4.464005845616429 -20.08779893251691
1.8000000000000012 -0.13708293810980904 -1.0063789674432886 -2.764595709414449 -8.546897667931193
1.8200000000000012 -0.16194209891310388 -1.0851617590806082 0.25131539057021557 0.8038923530081267
1.8400000000000012 -0.14279368251023064 -1.0187001046032684 1.7554071473983492 6.039910547747376
1.8600000000000012 -0.10681605482941156 -0.8802051076978242 1.8960778315985656 7.947409014254695
1.8800000000000012 -0.06958759582481917 -0.7062125782670315 1.8252351433331113 9.440688763789828
1.9000000000000012 -0.033185813109751265 -0.48509289073375905 1.812081358724849 12.58140071921478
1.9200000000000013 -0.005657276189716773 -0.2041681959707609 0.9871502501158463 15.543580982356591
1.9400000000000013 -0.002027175788036478 0.10421935491984248 -0.5932401064590479 15.458456918764602
1.9600000000000013 -0.023779357909197798 0.3856496374088165 -1.6207998533253811 12.789112994292092
1.9800000000000013 -0.05911892322516095 0.6109927279687528 -1.9431209172682982 9.740400147539923
2.0000000000000013 -0.09733629020082925 0.7783843690971914 -1.892123864608111 6.9835458977643885
2.0200000000000014 -0.12847398526197007 0.8820222932163592 -1.2514385832905504 3.4289253834192963
2.0400000000000014 -0.13589190564786663 0.8913517582060092 0.4570318645311807 -2.381272381430153
2.0600000000000014 -0.10285271318943902 0.7570354291184438 2.8230537812296874 -10.925261395323684
2.0800000000000014 -0.04147375715450241 0.4505090289043604 3.4202941825258244 -19.743241415009486
2.1000000000000014 -0.0024627446337529726 0.016359615555766982 0.6441943666969353 -23.92833413332091
2.1200000000000014 -0.021815254655562225 -0.43182719871991027 -2.594283431648271 -21.21426651009072
2.1400000000000015 -0.08009753261932066 -0.7836338769953118 -3.3688309284942943 -14.131178888401728
2.1600000000000015 -0.1318018608926381 -0.9844562600289276 -1.894386077463816 -5.9704806210407995
2.1800000000000015 -0.1465016069500761 -1.0292000441758125 0.4014066957535938 1.537663669091662
2.2000000000000015 -0.12094849553960757 -0.9351366585655864 2.1882822337651904 7.921525419126589
2.2200000000000015 -0.07153868052914561 -0.7245688090257164 2.8096638530891958 13.185065023741359
2.2400000000000015 -0.02292172534961976 -0.4201201369765975 2.1119875277960514 17.3113229058417
2.2600000000000016 6.187894732174287e-05 -0.052103917198162195 0.2375753290468345 19.581806210798337
2.2800000000000016 -0.0177637528042721 0.33132379913850346 -2.0118449087944716 18.903933655318607
2.3000000000000016 -0.07046217552834487 0.6708995297817868 -3.313388806593136 15.188746307941333
2.3200000000000016 -0.13410219072100715 0.9224929297874611 -3.1208092937751877 10.018655298863807
2.3400000000000016 -0.18373140327759957 1.0688432474504164 -1.8833379803904091 4.6173659712878115
2.3600000000000017 -0.19881742684036383 1.0959233856273616 0.3301416603280547 -1.849652277726418
2.3800000000000017 -0.16103733982969604 0.9681942859876957 3.410266726503262 -10.798575500436483
2.4000000000000017 -0.07714821616694358 0.6450158896011307 5.06805231400616 -21.45442034352465
2.4200000000000017 -0.007588535199664469 0.1374344266924642 2.1243952626017353 -29.468534260603796
2.4400000000000017 -0.02456542660112069 -0.4547839024003107 -3.71814224694675 -30.125912928144714
2.4600000000000017 -0.13215161155726204 -0.9844286240902562 -7.199289963474921 -23.173458767563883
2.4800000000000018 -0.2557779819056498 -1.3281545142755846 -5.419567585478945 -11.387301186682324
2.5000000000000018 -0.300000949289322 -1.4183218664006694 0.810967746953454 2.3101011884268985
2.520000000000002 -0.22576102058126618 -1.235635680144804 6.679938884835169 15.97543735767599
2.540000000000002 -0.09225733215922964 -0.8063399701759082 6.967647532213526 27.093204421277164
2.560000000000002 -0.006132834520524641 -0.22728534011067833 1.8732417732996425 31.173356720240736
2.580000000000002 -0.017937961220986034 0.33245493802085757 -3.116738274979646 25.271864086621836
2.600000000000002 -0.07908191866527499 0.7128456885415595 -3.254830217490265 13.007333596452057
2.620000000000002 -0.11474598677444227 0.8609703523580069 -0.4148026299798858 1.6917252564924175
2.640000000000002 -0.1087525144801517 0.8376279043698883 1.1137280685523203 -4.297241748235968
2.660000000000002 -0.08790203836055929 0.7450588269714922 1.0367356655806665 -5.17912171429582
2.680000000000002 -0.07081853004204171 0.6501805547278854 0.6714761602361284 -4.350080874709408
2.700000000000002 -0.05545563097973024 0.5488626346286478 0.8350988727492634 -5.651527380855734
2.720000000000002 -0.03230384751271216 0.3867438602152467 1.4614781362698135 -10.399053993105685
2.740000000000002 -0.0074469947948744165 0.1287816245901898 1.0852539159032892 -15.422001178978377
2.760000000000002 -0.003821161983108528 -0.19014829850235498 -0.660875180544464 -16.676744684879854
2.780000000000002 -0.030088815519628966 -0.4977839830267254 -2.004007599748117 -14.24287014403566
2.800000000000002 -0.0727209376027175 -0.7433380341278737 -2.308120121151844 -10.355294082498506
2.820000000000002 -0.11234544727022405 -0.903459077106611 -1.693765731213994 -5.689874153798294
2.840000000000002 -0.12988030840894318 -0.957836487017104 -0.10468975072274977 0.19197500325964667
2.860000000000002 -0.11173858069461214 -0.8834093294044245 1.9063683688487942 7.202303343809229
2.880000000000002 -0.06338928765811032 -0.6674707213728288 2.9841796100371996 14.393493344516235
2.900000000000002 -0.014468433717462904 -0.32421449929745905 2.009456189917182 20.01967652534726
2.920000000000002 -0.0016566732041412707 0.09291656165967055 -0.6584274762190206 21.883192675272483
2.940000000000002 -0.03857596438478798 0.4997158684903313 -3.065628221722725 19.0154315767898
2.960000000000002 -0.10349860355160058 0.8186669965979514 -3.5280006432149085 13.001954372665468
2.980000000000002 -0.159900426881351 1.010010077619906 -2.1882120119155584 6.14900571416529
3.000000000000002 -0.18114728512260864 1.0650884210134741 0.03295616868070296 -0.6484555375963471
