# Results for "node" with Id # 604 for search config "initial" at position: x0: 9.5; y0: 6.03; z0: 0
# time DISPLACEMENT_X DISPLACEMENT_Y DISPLACEMENT_Z
0.5950000000000004 -2.187031562512687e-05 0.0020629286589114613 0.0
0.6000000000000004 -2.2246008476769322e-05 0.002099859145407263 0.0
0.6050000000000004 -2.2468269485173494e-05 0.0021217387747135895 0.0
0.6100000000000004 -2.2530405229378884e-05 0.002127945770252181 0.0
0.6150000000000004 -2.242851409892179e-05 0.0021183117597823047 0.0
0.6200000000000004 -2.2165882476305594e-05 0.002093245177605116 0.0
0.6250000000000004 -2.1756967888489306e-05 0.002053817539496766 0.0
0.6300000000000004 -2.1225766661127955e-05 0.0020017139181995654 0.0
0.6350000000000005 -2.0601618161154038e-05 0.0019390717161605032 0.0
0.6400000000000005 -1.991624897075216e-05 0.0018683161043214576 0.0
0.6450000000000005 -1.920029972397829e-05 0.001791960336187133 0.0
0.6500000000000005 -1.847847440854415e-05 0.0017123668689520977 0.0
0.6550000000000005 -1.7764879971992268e-05 0.0016314964099480328 0.0
0.6600000000000005 -1.7064124495340938e-05 0.001550779855433092 0.0
0.6650000000000005 -1.63737792557763e-05 0.001471033979674348 0.0
0.6700000000000005 -1.5686046361576736e-05 0.0013923622161426574 0.0
0.6750000000000005 -1.4989626877398e-05 0.0013141174715468572 0.0
0.6800000000000005 -1.4269138782887926e-05 0.0012348819584580434 0.0
0.6850000000000005 -1.3502853403480538e-05 0.0011523745216603248 0.0
0.6900000000000005 -1.2660436239188516e-05 0.001063341411752241 0.0
0.6950000000000005 -1.1703125569492383e-05 0.000963575844184249 0.0
0.7000000000000005 -1.058229021919929e-05 0.0008480010325422156 0.0
0.7050000000000005 -9.237725146895528e-06 0.000710809642999665 0.0
0.7100000000000005 -7.600096831491803e-06 0.0005457110303907038 0.0
0.7150000000000005 -5.59555953190536e-06 0.0003462870133150683 0.0
0.7200000000000005 -3.1511940596580647e-06 0.0001063858807860551 0.0
0.7250000000000005 -2.0102397561590106e-07 -0.0001794690039222195 0.0
0.7300000000000005 3.303979881895599e-06 -0.0005155906168598953 0.0
0.7350000000000005 7.385736279236306e-06 -0.0009046670246610807 0.0
0.7400000000000005 1.2033324284715027e-05 -0.0013474178339179673 0.0
0.7450000000000006 1.7197749522075893e-05 -0.0018422791753703715 0.0
0.7500000000000006 2.2794207368928838e-05 -0.0023852862075776646 0.0
0.7550000000000006 2.8714693229884368e-05 -0.0029702915188911695 0.0
0.7600000000000006 3.483913582446142e-05 -0.0035894294680175894 0.0
0.7650000000000006 4.1052138353281223e-05 -0.004233932890480458 0.0
0.7700000000000006 4.725198339353195e-05 -0.004894757376404583 0.0
0.7750000000000006 5.3351373608538195e-05 -0.005562665351723683 0.0
0.7800000000000006 5.9262877716946246e-05 -0.006227487960974608 0.0
0.7850000000000006 6.486532671371507e-05 -0.006876156984342978 0.0
0.7900000000000006 6.999465053135842e-05 -0.007491243438104785 0.0
0.7950000000000006 7.446969949439263e-05 -0.008051479497095556 0.0
0.8000000000000006 7.812816108746553e-05 -0.008534132214096117 0.0
0.8050000000000006 8.085398507639396e-05 -0.00891844024313222 0.0
0.8100000000000006 8.258137480460365e-05 -0.00918844127814862 0.0
0.8150000000000006 8.329372624761991e-05 -0.00933426847126163 0.0
0.8200000000000006 8.302148231473655e-05 -0.00935217643308778 0.0
0.8250000000000006 8.183812962274583e-05 -0.009244148659303158 0.0
0.8300000000000006 7.984132830803207e-05 -0.009017165069788639 0.0
0.8350000000000006 7.712739662848001e-05 -0.008681937850686728 0.0
0.8400000000000006 7.374402798261993e-05 -0.008250614090166948 0.0
0.8450000000000006 6.968183167804459e-05 -0.0077349093723763935 0.0
0.8500000000000006 6.493936637968868e-05 -0.0071467795810886345 0.0
0.8550000000000006 5.958174760329916e-05 -0.006500548312616546 0.0
0.8600000000000007 5.373787337673893e-05 -0.005813971018532398 0.0
0.8650000000000007 4.757277164363248e-05 -0.005107444228958421 0.0
0.8700000000000007 4.1287979281885136e-05 -0.004402398352281447 0.0
0.8750000000000007 3.5141135503157e-05 -0.003719852828799323 0.0
0.8800000000000007 2.9422422365790763e-05 -0.003078843660190195 0.0
0.8850000000000007 2.437946376637879e-05 -0.002494526871127551 0.0
0.8900000000000007 2.0152320298662284e-05 -0.001976738666109729 0.0
0.8950000000000007 1.67599149038977e-05 -0.0015296817884386388 0.0
0.9000000000000007 1.4124597790546817e-05 -0.0011524503726071062 0.0
0.9050000000000007 1.2111179247710971e-05 -0.0008401889952315892 0.0
0.9100000000000007 1.055576154693766e-05 -0.0005857206922236092 0.0
0.9150000000000007 9.27783253261198e-06 -0.00038060098371496114 0.0
0.9200000000000007 8.119095593968203e-06 -0.00021585323306505874 0.0
0.9250000000000007 6.985646074414115e-06 -8.25151948505151e-05 0.0
0.9300000000000007 5.855863989905532e-06 2.816450079274193e-05 0.0
0.9350000000000007 4.747029677322561e-06 0.00012492487534626338 0.0
0.9400000000000007 3.667593367192557e-06 0.000216801028039557 0.0
0.9450000000000007 2.595974478858177e-06 0.000313094227432509 0.0
0.9500000000000007 1.466984225955645e-06 0.00042336900250506803 0.0
0.9550000000000007 1.5785207796611722e-07 0.000557835322940453 0.0
0.9600000000000007 -1.5168095960959918e-06 0.0007277110991478617 0.0
0.9650000000000007 -3.7914843586433595e-06 0.0009448355434603921 0.0
0.9700000000000008 -6.903718354917232e-06 0.0012200490448661353 0.0
0.9750000000000008 -1.1020591425193173e-05 0.0015605797225084464 0.0
0.9800000000000008 -1.6172785175139076e-05 0.001967575335195464 0.0
0.9850000000000008 -2.2232734226912132e-05 0.0024350994734084292 0.0
0.9900000000000008 -2.8944759759807672e-05 0.0029510988817446596 0.0
0.9950000000000008 -3.599154534095531e-05 0.003500060181020674 0.0
1.0000000000000007 -4.306814581718857e-05 0.004066278596968341 0.0
1.0050000000000006 -4.994462352204758e-05 0.004636554551510515 0.0
1.0100000000000005 -5.6513404645100615e-05 0.005201735909605289 0.0
1.0150000000000003 -6.279748982572462e-05 0.0057566838899824925 0.0
1.0200000000000002 -6.890367995814272e-05 0.006298702082713031 0.0
1.0250000000000001 -7.493916486168768e-05 0.0068252261723474985 0.0
1.03 -8.093016223021041e-05 0.0073317907438858665 0.0
1.035 -8.677724430807873e-05 0.007810976012562616 0.0
1.0399999999999998 -9.226051027482373e-05 0.008252642189945808 0.0
1.0449999999999997 -9.708510023346416e-05 0.008645358268599069 0.0
1.0499999999999996 -0.00010095644167679511 0.008978540289189155 0.0
1.0549999999999995 -0.00010367061931798916 0.009244732302512732 0.0
1.0599999999999994 -0.00010518014477385801 0.009441349173413632 0.0
1.0649999999999993 -0.00010561539259219283 0.009571413556959923 0.0
1.0699999999999992 -0.00010525773957283014 0.009643146919350424 0.0
1.074999999999999 -0.00010447157497714489 0.009668563127048425 0.0
1.079999999999999 -0.00010361916933458359 0.00966158333896182 0.0
1.0849999999999989 -0.00010298638609548609 0.009636256056942067 0.0
1.0899999999999987 -0.00010274233144779164 0.009605540645699562 0.0
1.0949999999999986 -0.00010294391020238366 0.009581010187870559 0.0
1.0999999999999985 -0.00010356877699466951 0.00957321192371697 0.0
1.1049999999999984 -0.00010457067429633885 0.009592356350310525 0.0
1.1099999999999983 -0.00010595486068240829 0.009649280197822628 0.0
1.1149999999999982 -0.0001078379778638742 0.009756234929131285 0.0
1.119999999999998 -0.00011046243061230168 0.009926792239535756 0.0
1.124999999999998 -0.00011414901376068798 0.010174221106527952 0.0
1.129999999999998 -0.0001192179911606895 0.010509068213791068 0.0
1.1349999999999978 -0.0001258939069823055 0.01093662771697148 0.0
1.1399999999999977 -0.00013423693003818265 0.011454934934683877 0.0
1.1449999999999976 -0.0001440843801841176 0.012053177187405692 0.0
1.1499999999999975 -0.0001550030708541821 0.012710828187534157 0.0
1.1549999999999974 -0.00016633705122481848 0.013399203418636471 0.0
1.1599999999999973 -0.00017739428724948753 0.014087181198236263 0.0
1.1649999999999971 -0.00018756255143649944 0.01474536924416225 0.0
1.169999999999997 -0.0001963064582157135 0.01534612283067294 0.0
1.174999999999997 -0.00020317502988134755 0.015861811465005145 0.0
1.1799999999999968 -0.00020783259261327735 0.016263909424360453 0.0
1.1849999999999967 -0.00021006479796447037 0.016524056409162144 0.0
1.1899999999999966 -0.00020973354495516924 0.016616232113624355 0.0
1.1949999999999965 -0.00020671100492279342 0.016519308334564307 0.0
1.1999999999999964 -0.00020087864230154868 0.016219756106723673 0.0
1.2049999999999963 -0.00019219540611554333 0.015713536370916967 0.0
1.2099999999999962 -0.00018074210401433153 0.015006019418549964 0.0
1.214999999999996 -0.00016672411779308452 0.01411088048763094 0.0
1.219999999999996 -0.00015046540629859458 0.013049442198014198 0.0
1.2249999999999959 -0.00013243471930498053 0.011850843226861498 0.0
1.2299999999999958 -0.000113291884355135 0.010552513846640969 0.0
1.2349999999999957 -9.387396608229282e-05 0.009199258465474003 0.0
1.2399999999999956 -7.510858711402912e-05 0.00784091059697209 0.0
1.2449999999999954 -5.7883960183442814e-05 0.006529019430291485 0.0
1.2499999999999953 -4.2929429127044014e-05 0.005312864755010979 0.0
1.2549999999999952 -3.0748613590782815e-05 0.004236070572298605 0.0
1.2599999999999951 -2.1595782990064013e-05 0.003334253529847388 0.0
1.264999999999995 -1.5498252939333808e-05 0.002633955083535226 0.0
1.269999999999995 -1.2305738603474948e-05 0.0021525041078285408 0.0
1.2749999999999948 -1.1776572039895452e-05 0.0018988784013898989 0.0
1.2799999999999947 -1.3698166478380879e-05 0.0018756999743855683 0.0
1.2849999999999946 -1.7948609446200163e-05 0.002080359611365301 0.0
1.2899999999999945 -2.448405361267624e-05 0.0025044026746238496 0.0
1.2949999999999944 -3.3294374896994975e-05 0.0031322888053960146 0.0
1.2999999999999943 -4.4305327801628645e-05 0.003939186151994038 0.0
1.3049999999999942 -5.7278092209214374e-05 0.0048901740563744725 0.0
1.309999999999994 -7.177967073981804e-05 0.005942468555446814 0.0
1.314999999999994 -8.714391146359004e-05 0.007048376835967925 0.0
1.3199999999999938 -0.0001024345277825231 0.008156161964143425 0.0
1.3249999999999937 -0.00011657216183902196 0.009212232792146136 0.0
1.3299999999999936 -0.0001286115802567806 0.010167181261064959 0.0
1.3349999999999935 -0.0001379623629241848 0.01098222834904529 0.0
1.3399999999999934 -0.000144432549130486 0.011632283285103956 0.0
1.3449999999999933 -0.0001481439393268963 0.012105098008511523 0.0
1.3499999999999932 -0.00014943005594207664 0.012398783195645179 0.0
1.354999999999993 -0.00014871786301524022 0.012518067377329934 0.0
1.359999999999993 -0.00014634799642817824 0.012469104641703442 0.0
1.3649999999999929 -0.00014239806243586728 0.012254918269955117 0.0
1.3699999999999928 -0.0001366486982079791 0.0118743095567763 0.0
1.3749999999999927 -0.00012873903347423874 0.011325238021049653 0.0
1.3799999999999926 -0.00011842389800635282 0.01061092315048778 0.0
1.3849999999999925 -0.00010577257953565872 0.009745189273561071 0.0
1.3899999999999924 -9.124930871394958e-05 0.008755392724981569 0.0
1.3949999999999922 -7.568149850368276e-05 0.007682599314238001 0.0
1.3999999999999921 -6.014632352836639e-05 0.006579032705588407 0.0
1.404999999999992 -4.580221212561679e-05 0.005503393059924195 0.0
1.409999999999992 -3.3671700231273806e-05 0.004514408880138417 0.0
1.4149999999999918 -2.445750109462848e-05 0.003664281414907263 0.0
1.4199999999999917 -1.8481091135841557e-05 0.0029945671709455733 0.0
1.4249999999999916 -1.5736707568774313e-05 0.0025351880091262426 0.0
1.4299999999999915 -1.5998504243254137e-05 0.002305343325886624 0.0
1.4349999999999914 -1.8954725303963125e-05 0.0023150201103001493 0.0
1.4399999999999913 -2.4348528877952197e-05 0.002567177655600505 0.0
1.4449999999999912 -3.2086817771242464e-05 0.003059854607094274 0.0
1.449999999999991 -4.2243748140332226e-05 0.003786067923619461 0.0
1.454999999999991 -5.497025882756609e-05 0.0047316307620270375 0.0
1.4599999999999909 -7.034828060398173e-05 0.005872248982692768 0.0
1.4649999999999908 -8.823075181940411e-05 0.007170815094540755 0.0
1.4699999999999906 -0.00010816389143174296 0.008578335615874457 0.0
1.4749999999999905 -0.00012937128483573836 0.010038290144687228 0.0
1.4799999999999904 -0.00015074939978317216 0.011489937165128382 0.0
1.4849999999999903 -0.00017092187101716455 0.01286938930941252 0.0
1.4899999999999902 -0.0001884954880077222 0.014113536536043412 0.0
1.4949999999999901 -0.00020238065042242303 0.01516708136751582 0.0
1.49999999999999 -0.00021196282560459367 0.01598825546305105 0.0
1.50499999999999 -0.00021708561689863924 0.016550688954451033 0.0
1.5099999999999898 -0.0002179509577849933 0.016842533237680486 0.0
1.5149999999999897 -0.00021503131348568787 0.016864713343699975 0.0
1.5199999999999896 -0.00020889546574091105 0.01662647184610238 0.0
1.5249999999999895 -0.00019994407198584263 0.01613838917453703 0.0
1.5299999999999894 -0.0001882179672834706 0.01540687389338985 0.0
1.5349999999999893 -0.00017346513082217417 0.01443409796094401 0.0
1.5399999999999892 -0.0001554349268010733 0.013223496024383156 0.0
1.544999999999989 -0.00013417560728114507 0.011787036361036991 0.0
1.549999999999989 -0.00011018178394168101 0.01015072951227998 0.0
1.5549999999999888 -8.439844425306163e-05 0.00835728646758434 0.0
1.5599999999999887 -5.813241596956226e-05 0.006465831777664311 0.0
1.5649999999999886 -3.2877003582543134e-05 0.0045483263480866265 0.0
1.5699999999999885 -1.0068540338917896e-05 0.0026831034819016 0.0
1.5749999999999884 9.183865584606129e-06 0.0009464071065817412 0.0
1.5799999999999883 2.4258539042877233e-05 -0.0005947795849372303 0.0
1.5849999999999882 3.50139667166681e-05 -0.001886352287196621 0.0
1.589999999999988 4.1672572651272664e-05 -0.002887793819465939 0.0
1.594999999999988 4.46673927936971e-05 -0.003570962165207645 0.0
1.5999999999999879 4.448009303133629e-05 -0.003918892143837148 0.0
1.6049999999999878 4.148239658614753e-05 -0.003924204078501717 0.0
1.6099999999999877 3.5795532176349624e-05 -0.003586650852739796 0.0
1.6149999999999876 2.730238267373153e-05 -0.0029132376685949237 0.0
1.6199999999999875 1.5784963327679803e-05 -0.0019214982072088545 0.0
1.6249999999999873 1.091730756887383e-06 -0.0006428769231728612 0.0
1.6299999999999872 -1.6726581839732355e-05 0.0008753944604510858 0.0
1.6349999999999871 -3.7355387281904555e-05 0.0025735285179482254 0.0
1.639999999999987 -6.012902793878545e-05 0.004384225047768606 0.0
1.644999999999987 -8.392040308875549e-05 0.006234187009580534 0.0
1.6499999999999868 -0.00010719349246472749 0.008044439790419834 0.0
1.6549999999999867 -0.00012837544167223884 0.009736680140076774 0.0
1.6599999999999866 -0.00014628791476722122 0.011244259511011927 0.0
1.6649999999999865 -0.00016031574366509835 0.012519743356633745 0.0
1.6699999999999864 -0.00017035253531034772 0.01353654019386199 0.0
1.6749999999999863 -0.0001766938417851281 0.014286841182085104 0.0
1.6799999999999862 -0.00017988889785286406 0.014776161111636689 0.0
1.684999999999986 -0.000180465695904123 0.015014539419031936 0.0
1.689999999999986 -0.00017858429154567166 0.015007540498186162 0.0
1.6949999999999859 -0.00017389935762410729 0.014752951675930477 0.0
1.6999999999999857 -0.00016577850015996525 0.014245550551766722 0.0
1.7049999999999856 -0.0001537417719020032 0.013487045884113263 0.0
1.7099999999999855 -0.00013783245717144169 0.012495618857389134 0.0
1.7149999999999854 -0.00011874787944382804 0.011310961481959045 0.0
1.7199999999999853 -9.777233634408173e-05 0.009994362287243994 0.0
1.7249999999999852 -7.663559208275372e-05 0.008625994011138722 0.0
1.729999999999985 -5.7238567959338485e-05 0.0072980228235699955 0.0
1.734999999999985 -4.1281211561972924e-05 0.006103377908175608 0.0
1.739999999999985 -2.9961989130149237e-05 0.005124498764126251 0.0
1.7449999999999848 -2.3864055300743172e-05 0.004425890393699341 0.0
1.7499999999999847 -2.3016263597277494e-05 0.004051396253311963 0.0
1.7549999999999846 -2.706530953691028e-05 0.004025514746614759 0.0
1.7599999999999845 -3.5464036399468364e-05 0.004356123810997911 0.0
1.7649999999999844 -4.768261818968996e-05 0.005038157648674132 0.0
1.7699999999999843 -6.343568145530669e-05 0.006058622659375531 0.0
1.7749999999999841 -8.276481540355293e-05 0.0073991688859531175 0.0
1.779999999999984 -0.00010591830084441404 0.009033821649830113 0.0
1.784999999999984 -0.00013313544584897272 0.010924783180779577 0.0
1.7899999999999838 -0.00016440296679197792 0.01301816412465579 0.0
1.7949999999999837 -0.00019925620397576917 0.015243578272780948 0.0
1.7999999999999836 -0.00023666378490359415 0.017518023695323643 0.0
1.8049999999999835 -0.0002748861536604765 0.019749350123068693 0.0
1.8099999999999834 -0.00031142829044021543 0.021837367147786148 0.0
1.8149999999999833 -0.0003434325704757052 0.023680102437849602 0.0
1.8199999999999832 -0.00036837720917829553 0.025186886016518695 0.0
1.824999999999983 -0.0003846031355138691 0.02629016939629602 0.0
1.829999999999983 -0.0003915066921190733 0.026951328769051926 0.0
1.8349999999999829 -0.0003894617534904338 0.027160637727017118 0.0
1.8399999999999828 -0.00037957005615966944 0.026932333139885287 0.0
1.8449999999999827 -0.00036326760889162724 0.02629536353091967 0.0
1.8499999999999825 -0.0003418375778132631 0.025281689804170854 0.0
1.8549999999999824 -0.00031603295007890596 0.023916689156435876 0.0
1.8599999999999823 -0.0002860601673439741 0.022217350841297844 0.0
1.8649999999999822 -0.00025191624344746247 0.020198904089881033 0.0
1.8699999999999821 -0.00021387377186494355 0.01788633072979919 0.0
1.874999999999982 -0.0001728265122697088 0.01532503079811153 0.0
1.879999999999982 -0.000130385139889688 0.012586983518428525 0.0
1.8849999999999818 -8.873036864731877e-05 0.009770979778683055 0.0
1.8899999999999817 -5.032688026457224e-05 0.0069976315430056125 0.0
1.8949999999999816 -1.746781060138444e-05 0.004397947949549772 0.0
1.8999999999999815 8.200315450475169e-06 0.002096869049970511 0.0
1.9049999999999814 2.5917439485599744e-05 0.00019814691008447123 0.0
1.9099999999999813 3.5798984595359343e-05 -0.0012251642354626537 0.0
1.9149999999999812 3.8651970269167426e-05 -0.00213447611606857 0.0
1.919999999999981 3.569632186547229e-05 -0.002524200170967247 0.0
1.924999999999981 2.8225015659403592e-05 -0.002414074213297555 0.0
1.9299999999999808 1.7239986489199904e-05 -0.0018377723468655674 0.0
1.9349999999999807 3.247693261864688e-06 -0.0008349283491851637 0.0
1.9399999999999806 -1.376015878315919e-05 0.0005512982368628064 0.0
1.9449999999999805 -3.41667743752984e-05 0.002271737850056586 0.0
1.9499999999999804 -5.842332693961429e-05 0.004267680172308519 0.0
1.9549999999999803 -8.676823345184013e-05 0.006470591855311566 0.0
1.9599999999999802 -0.00011881138212014467 0.008800298972398252 0.0
1.96499999999998 -0.00015311655336672678 0.011158693765607425 0.0
1.96999999999998 -0.00018722989960313116 0.013430595415444366 0.0
1.9749999999999799 -0.00021824613394422007 0.015497468495078786 0.0
1.9799999999999798 -0.00024350270072140114 0.01725539213961828 0.0
1.9849999999999797 -0.0002611090969613559 0.018628312668614287 0.0
1.9899999999999796 -0.0002703107881260974 0.019575694940410664 0.0
1.9949999999999795 -0.00027158868901631364 0.020093443835671347 0.0
1.9999999999999793 -0.0002663914020840514 0.020206047699510392 0.0
